Constraint,CapRes_1
t5629,3.0482543363267697e-6
t5630,3.280845807415958e-6
t5631,3.5458029288190428e-6
t5632,3.908268591680135e-6
t5633,4.97745549389451e-6
t5634,1.0192464299647522e-5
t5635,2.1026901851471674e-5
t5636,1.4742268788859507e-5
t5637,1.444073784475386e-5
t5638,1.2278137809863053e-5
t5639,7.310707804907582e-6
t5640,3.5864013327157177e-6
t5641,2.690159820658399e-6
t5642,2.499334034979095e-6
t5643,2.2970707353767287e-6
t5644,2.166431197654169e-6
t5645,2.196368908442147e-6
t5646,2.8013132665076466e-6
t5647,2.9952164847175083e-6
t5648,2.2187204242655715e-6
t5649,2.3501484856918393e-6
t5650,2.633499366394001e-6
t5651,2.8936305669175292e-6
t5652,3.4668085139524105e-6
t5653,4.063198553655195e-6
t5654,4.7733879440738285e-6
t5655,5.710614600792268e-6
t5656,6.690019899161161e-6
t5657,5.381852359177471e-6
t5658,1.708317566930805e-5
t5659,1.6018469089926247e-5
t5660,1.3652883571467156e-5
t5661,1.3535472638879116e-5
t5662,1.1416939979028813e-5
t5663,7.956475615646886e-6
t5664,3.953113429030446e-6
t5665,2.714612466371737e-6
t5666,2.4474405604248995e-6
t5667,2.1751489115585973e-6
t5668,2.060527577846599e-6
t5669,2.0974463656097028e-6
t5670,2.1485529891485676e-6
t5671,2.510223696417588e-6
t5672,2.5809193065562077e-6
t5673,2.5618290914177426e-6
t5674,2.1230541796652126e-6
t5675,2.0693977281496003e-6
t5676,2.095999040708487e-6
t5677,2.176090393329023e-6
t5678,2.1832427890062335e-6
t5679,2.151191001313399e-6
t5680,2.2466075526994863e-6
t5681,2.7215872602525982e-6
t5682,4.7863575653369105e-6
t5683,3.815181131117251e-6
t5684,3.2170897043544007e-6
t5685,3.1390837216371664e-6
t5686,2.979632346885763e-6
t5687,2.7775807408785476e-6
t5688,2.3382091373429445e-6
t5689,1.9175818987106092e-6
t5690,1.6711549664010569e-6
t5691,1.6884665696560499e-6
t5692,1.5574294436955065e-6
t5693,1.5730973576544046e-6
t5694,1.6993350633598024e-6
t5695,1.8133888345045907e-6
t5696,1.4364981178542664e-6
t5697,1.5056608984081342e-6
t5698,1.5745202571431736e-6
t5699,1.6537211221118817e-6
t5700,1.6996524272197878e-6
t5701,1.674720611488444e-6
t5702,1.7109042776563406e-6
t5703,1.7555585493458648e-6
t5704,2.02910998840759e-6
t5705,2.530602006976524e-6
t5706,4.151398873225067e-6
t5707,5.440741647953568e-6
t5708,4.8614373879301615e-6
t5709,4.9684858518209464e-6
t5710,4.28267912248487e-6
t5711,3.7263278146297115e-6
t5712,2.5791052471293695e-6
t5713,2.093447569217723e-6
t5714,1.7962584569524982e-6
t5715,1.768069295442149e-6
t5716,1.7087688017624328e-6
t5717,1.730109157290001e-6
t5718,2.10132695478853e-6
t5719,2.7077342060765274e-6
t5720,2.0462903788730727e-6
t5721,2.109645784795341e-6
t5722,2.417142607682234e-6
t5723,2.66568525667295e-6
t5724,2.980942803410221e-6
t5725,3.441940902406232e-6
t5726,3.6445543100354016e-6
t5727,4.58682532623057e-6
t5728,6.032087794222735e-6
t5729,9.505460355844877e-6
t5730,1.207915861785368e-5
t5731,8.573555026183209e-6
t5732,8.515783368540082e-6
t5733,8.405472484912045e-6
t5734,7.166932197980516e-6
t5735,2.969299313767561e-6
t5736,1.6927432255285211e-6
t5737,1.4300959311566656e-6
t5738,1.338057281752736e-6
t5739,1.3326353356831902e-6
t5740,1.276959460307784e-6
t5741,1.2913913019958106e-6
t5742,1.4668483992109152e-6
t5743,1.7421413721758292e-6
t5744,2.567894649842192e-6
t5745,2.679810942287136e-6
t5746,2.0932336841965594e-6
t5747,2.2100196501144633e-6
t5748,2.267780533326567e-6
t5749,2.198833336759112e-6
t5750,2.1703456566441358e-6
t5751,2.1951324555902427e-6
t5752,2.2616798984392497e-6
t5753,2.1451791940244953e-6
t5754,2.705683195255175e-6
t5755,4.351303938404474e-6
t5756,3.717984304359669e-6
t5757,3.2991326091413998e-6
t5758,2.9305206393852727e-6
t5759,2.5160888844658963e-6
t5760,2.3024408981174056e-6
t5761,1.9184145624807156e-6
t5762,1.6886321573018513e-6
t5763,1.3590809518467692e-6
t5764,1.239335605609024e-6
t5765,1.1559091395908684e-6
t5766,1.2464130009927635e-6
t5767,1.3760942060865987e-6
t5768,1.478475748827169e-6
t5769,1.387986329390329e-6
t5770,1.5209532289379228e-6
t5771,1.482114746372337e-6
t5772,1.523567427349372e-6
t5773,1.607665026100505e-6
t5774,1.65828601240594e-6
t5775,1.7547181017301744e-6
t5776,1.6367161587852672e-6
t5777,1.8962328585576258e-6
t5778,2.559226503680658e-6
t5779,4.9135897577766876e-6
t5780,3.286103773348495e-6
t5781,3.1278142756800338e-6
t5782,2.900009007148349e-6
t5783,2.4697879409231934e-6
t5784,1.850484113835347e-6
t5785,1.5462069366829981e-6
t5786,1.427977321806022e-6
t5787,1.4410948905520912e-6
t5788,1.3003500061253607e-6
t5789,1.3365076665729262e-6
t5790,1.520065424801295e-6
t5791,1.6795350225737185e-6
t5792,1.449181923962771e-6
t5793,1.4206137013021922e-6
t5794,1.4850891563716362e-6
t5795,1.51138078277519e-6
t5796,1.4921716463948685e-6
t5797,1.616218668151393e-6
t5798,1.6346865532405142e-6
t5799,1.6519054607766559e-6
t5800,1.704840043210183e-6
t5801,1.708741408278558e-6
t5802,2.259604730854715e-6
t5803,2.7571686458853935e-6
t5804,2.258268634720795e-6
t5805,2.129155605459297e-6
t5806,1.97536591603854e-6
t5807,1.7953421292021862e-6
t5808,1.247173845763356e-6
t5809,1.0825097095715545e-6
t5810,9.73474342501817e-7
t5811,9.676740952908968e-7
t5812,9.646855578788976e-7
t5813,9.740483935549601e-7
t5814,9.911619155849626e-7
t5815,1.1304325153592795e-6
t5816,1.12898186903669e-6
t5817,1.1980347282359067e-6
t5818,1.270767486046933e-6
t5819,1.4049549500382952e-6
t5820,1.5008953338905141e-6
t5821,1.5486078898165184e-6
t5822,1.6317167373031438e-6
t5823,1.6739941945917828e-6
t5824,1.7675685862352638e-6
t5825,1.9385301902145706e-6
t5826,3.058498402847077e-6
t5827,2.185654693417615e-6
t5828,2.0249789964480683e-6
t5829,2.0232253368718493e-6
t5830,2.0090586227662573e-6
t5831,1.707071169415078e-6
t5832,1.4570319815903488e-6
t5833,1.258967664831925e-6
t5834,1.1661498488856635e-6
t5835,1.1095082887222382e-6
t5836,1.0979285068868805e-6
t5837,1.0933922556972027e-6
t5838,1.2320891248265235e-6
t5839,1.716122884731087e-6
t5840,1.4129357517051003e-6
t5841,1.2975960872291652e-6
t5842,1.2842423027220425e-6
t5843,1.3181482914659023e-6
t5844,1.5230702169787316e-6
t5845,1.540058140446269e-6
t5846,1.4844421310700483e-6
t5847,1.4835104412792398e-6
t5848,1.4880125304718366e-6
t5849,1.5091200373379874e-6
t5850,2.647818300470106e-6
t5851,2.917887338232382e-6
t5852,2.9723957564039385e-6
t5853,2.8494041814659054e-6
t5854,2.7374622615847884e-6
t5855,2.5161453974777814e-6
t5856,2.3778205650150173e-6
t5857,1.947775871298838e-6
t5858,1.7005129131066501e-6
t5859,1.567827115981919e-6
t5860,1.4785421911320382e-6
t5861,1.5152634453177659e-6
t5862,1.5890989933098972e-6
t5863,1.82625726798379e-6
t5864,2.0217831324369653e-6
t5865,1.6920005328530455e-6
t5866,1.7485799419794173e-6
t5867,1.8016528398798207e-6
t5868,1.817906242325752e-6
t5869,1.8617319217461854e-6
t5870,1.892304791835129e-6
t5871,1.8577607151427112e-6
t5872,1.8761372795831237e-6
t5873,1.969846670097627e-6
t5874,2.9043012196962316e-6
t5875,3.1714228499514327e-6
t5876,2.8310013125518494e-6
t5877,2.7352897745985896e-6
t5878,2.5867051801712085e-6
t5879,2.4186343466923625e-6
t5880,2.192919350879664e-6
t5881,1.9279714691738613e-6
t5882,1.6499095236427803e-6
t5883,1.491350611442122e-6
t5884,1.5041516740059351e-6
t5885,1.5144647740763155e-6
t5886,1.7180560860351604e-6
t5887,1.9156249117811174e-6
t5888,1.4256245915166968e-6
t5889,1.4765231978147944e-6
t5890,1.5310846291583696e-6
t5891,1.5119377002909137e-6
t5892,1.5464139124890368e-6
t5893,1.559867940341243e-6
t5894,1.5687796000950503e-6
t5895,1.6154961716707303e-6
t5896,1.5909086525951039e-6
t5897,1.633076659361772e-6
t5898,2.9426477423884165e-6
t5899,2.6189034014313053e-6
t5900,2.5479290122245565e-6
t5901,2.4665048547734678e-6
t5902,2.2897525726062126e-6
t5903,2.087176356968829e-6
t5904,1.8000617099002531e-6
t5905,1.6008376002160984e-6
t5906,1.4766316009478365e-6
t5907,1.4222152396300947e-6
t5908,1.4101932510675778e-6
t5909,1.441022780477417e-6
t5910,1.6636073108477412e-6
t5911,2.439558123006511e-6
t5912,2.9028325841372075e-6
t5913,2.9485677108921595e-6
t5914,3.061410256731319e-6
t5915,2.188185683910795e-6
t5916,3.2946031572796146e-6
t5917,2.7235216704585907e-6
t5918,2.787904472350155e-6
t5919,2.892618354481245e-6
t5920,3.036051731629572e-6
t5921,2.9659016176512837e-6
t5922,2.7554711805299976e-6
t5923,2.3945467639515628e-6
t5924,2.651003380598782e-6
t5925,2.6234996963689588e-6
t5926,2.1893431238058114e-6
t5927,1.7005239746619895e-6
t5928,1.3902780118886668e-6
t5929,1.283639508641966e-6
t5930,1.2380738553283127e-6
t5931,1.2202369925585817e-6
t5932,1.248665803421854e-6
t5933,1.2707783636125881e-6
t5934,1.3066882818618334e-6
t5935,1.7348583896940023e-6
t5936,2.4506538990632677e-6
t5937,2.6081951673794185e-6
t5938,2.7664535988984285e-6
t5939,2.1125725755222446e-6
t5940,2.1042709894152067e-6
t5941,2.551986784900544e-6
t5942,2.5856156725816228e-6
t5943,2.1179786782147087e-6
t5944,1.975805337431322e-6
t5945,2.6588348010791135e-6
t5946,3.464226060573855e-6
t5947,4.248831593969974e-6
t5948,5.1327717851139215e-6
t5949,5.222862032947974e-6
t5950,4.4091648935732114e-6
t5951,3.348035877873132e-6
t5952,2.453473057283355e-6
t5953,2.131997518594957e-6
t5954,1.8902778285641578e-6
t5955,1.8848450614333283e-6
t5956,2.1494020191722708e-6
t5957,2.3204286871846903e-6
t5958,2.795681123482312e-6
t5959,3.975249133593226e-6
t5960,3.8085088606631103e-6
t5961,3.93108618377383e-6
t5962,3.2676091196979687e-6
t5963,3.7203398547975465e-6
t5964,4.314795303577237e-6
t5965,4.15448565401069e-6
t5966,4.178412309277941e-6
t5967,5.278969467032188e-6
t5968,6.676128629883128e-6
t5969,1.2525015898119196e-5
t5970,1.1356285052301705e-5
t5971,9.960394202639294e-6
t5972,1.058388373497192e-5
t5973,1.018554815436477e-5
t5974,8.787316024527452e-6
t5975,5.359100120888787e-6
t5976,3.1319998569682236e-6
t5977,2.5688542171423836e-6
t5978,2.2695769368536237e-6
t5979,2.0664232318108603e-6
t5980,1.9913412014735077e-6
t5981,2.1125467327902057e-6
t5982,2.4543917665680446e-6
t5983,3.564759740094106e-6
t5984,2.9244117155779777e-6
t5985,2.1801012093342177e-6
t5986,2.4532026663012814e-6
t5987,2.637684073261034e-6
t5988,2.924785980265929e-6
t5989,3.3696379636459207e-6
t5990,3.748803559048812e-6
t5991,4.602223717770025e-6
t5992,5.837178282241626e-6
t5993,7.956633562638828e-6
t5994,1.7170742166666946e-5
t5995,2.7377435434766656e-5
t5996,2.6440063201281398e-5
t5997,2.3950879438426995e-5
t5998,1.7828571540335654e-5
t5999,8.09592734101385e-6
t6000,3.812506368389908e-6
t6001,2.4271697517178074e-6
t6002,1.9301689604073786e-6
t6003,1.6632163226199112e-6
t6004,1.7237381013738348e-6
t6005,1.644933714781162e-6
t6006,1.8285736865691337e-6
t6007,2.1301472954260515e-6
t6008,2.235117151581872e-6
t6009,2.2981449155839746e-6
t6010,2.1123383087427566e-6
t6011,2.0930019388716365e-6
t6012,1.969457666651787e-6
t6013,1.9612442228515473e-6
t6014,1.7339421791926242e-6
t6015,1.9408692007057042e-6
t6016,1.7945772076328534e-6
t6017,1.7446801817908988e-6
t6018,2.038456688908274e-6
t6019,2.130862935142089e-6
t6020,2.15091155450211e-6
t6021,2.0732362365890386e-6
t6022,1.7244644489888089e-6
t6023,1.4018122129331894e-6
t6024,1.302070965532206e-6
t6025,1.1431851537188935e-6
t6026,1.1856676768118031e-6
t6027,1.2575463263049718e-6
t6028,1.3642202852709449e-6
t6029,1.414682627951898e-6
t6030,1.4834464138308696e-6
t6031,1.6563209055255078e-6
t6032,1.865206288474374e-6
t6033,1.451938818791361e-6
t6034,1.4661530053628072e-6
t6035,1.5649858557040873e-6
t6036,1.5735922000989258e-6
t6037,1.5702018233642354e-6
t6038,1.5641110843651063e-6
t6039,1.5555682568866415e-6
t6040,1.5768989271025343e-6
t6041,1.7231976477816254e-6
t6042,3.003734552559915e-6
t6043,2.7779612542180455e-6
t6044,2.8386812862233716e-6
t6045,2.7192761390940557e-6
t6046,2.5484202850812692e-6
t6047,2.386259567808815e-6
t6048,2.0149663181353e-6
t6049,1.7515227637754616e-6
t6050,1.484548234036891e-6
t6051,1.3397621083954473e-6
t6052,1.358549423175732e-6
t6053,1.340764896322563e-6
t6054,1.423141476500964e-6
t6055,1.6815715086953112e-6
t6056,1.3089217491219665e-6
t6057,1.2066859041634675e-6
t6058,1.255580272640267e-6
t6059,1.2801510465126564e-6
t6060,1.4308171230984581e-6
t6061,1.362853782047258e-6
t6062,1.414718684546773e-6
t6063,1.3819279507711335e-6
t6064,1.3910424108291284e-6
t6065,1.4487195540057928e-6
t6066,1.7133639841778555e-6
t6067,1.4605483468340779e-6
t6068,1.4437588700301156e-6
t6069,1.4024078814472878e-6
t6070,1.369758732768626e-6
t6071,1.1393573609061041e-6
t6072,1.0302775987947784e-6
t6073,9.685480940750326e-7
t6074,9.476547706458776e-7
t6075,9.289729030037921e-7
t6076,9.487730377056627e-7
t6077,9.439358236744295e-7
t6078,9.949547671105447e-7
t6079,1.402293558114898e-6
t6080,1.2430279134480973e-6
t6081,1.2516308739794571e-6
t6082,1.302334825457528e-6
t6083,1.3533816686879898e-6
t6084,1.353398999199153e-6
t6085,1.4116379171822296e-6
t6086,1.350683467736301e-6
t6087,1.567381744768617e-6
t6088,1.6358495977213395e-6
t6089,1.9009392492844437e-6
t6090,3.0595197794991654e-6
t6091,3.0893984171230604e-6
t6092,2.9632971333334453e-6
t6093,2.892690054875501e-6
t6094,2.791224253928914e-6
t6095,2.5257066214412334e-6
t6096,1.967350463573657e-6
t6097,1.7437566244443526e-6
t6098,1.6438437929154278e-6
t6099,1.5677245680367458e-6
t6100,1.524427828152656e-6
t6101,1.5650880979807549e-6
t6102,1.761969157035428e-6
t6103,2.3218258858956917e-6
t6104,1.615986967056886e-6
t6105,1.6757677880577032e-6
t6106,1.6873790172447732e-6
t6107,1.751241260886071e-6
t6108,1.7736649180303503e-6
t6109,1.7842476531830997e-6
t6110,1.8178172090428855e-6
t6111,1.7439454195066462e-6
t6112,1.7470470082408483e-6
t6113,1.9585433694037637e-6
t6114,3.3742258659959828e-6
t6115,2.830905277925352e-6
t6116,2.7714201040109927e-6
t6117,2.6348614984191808e-6
t6118,2.5523087795077606e-6
t6119,2.3014631302226216e-6
t6120,1.8955158655478683e-6
t6121,1.6784681321935256e-6
t6122,1.5493043165899865e-6
t6123,1.4755195459660948e-6
t6124,1.4204794623586922e-6
t6125,1.4593759705667242e-6
t6126,1.7079079597051265e-6
t6127,2.092715436433075e-6
t6128,1.6440121461404364e-6
t6129,1.7089641930671355e-6
t6130,1.8015931769162288e-6
t6131,1.8009109598620841e-6
t6132,1.85093742426405e-6
t6133,1.8960787531504539e-6
t6134,2.007380345761436e-6
t6135,2.0881947309811817e-6
t6136,2.0915932717806487e-6
t6137,2.643822481643375e-6
t6138,4.614545138081225e-6
t6139,4.62297950162813e-6
t6140,5.069261653935506e-6
t6141,4.494634605491243e-6
t6142,4.4284336517913075e-6
t6143,3.5493891206744692e-6
t6144,2.432064026272615e-6
t6145,2.0551402096731423e-6
t6146,1.8279115353550217e-6
t6147,1.7730099403810092e-6
t6148,1.768186681585718e-6
t6149,1.838608848897923e-6
t6150,2.0750778357010125e-6
t6151,2.749442378453342e-6
t6152,1.939452309160401e-6
t6153,1.9352634059441407e-6
t6154,1.981344366479389e-6
t6155,2.0936076569861755e-6
t6156,2.1302627744479034e-6
t6157,2.195103069789873e-6
t6158,2.2051812985433943e-6
t6159,2.254973045246719e-6
t6160,2.283076674748391e-6
t6161,2.9746735784500038e-6
t6162,5.24394107903856e-6
t6163,4.138470938640306e-6
t6164,4.309555744045813e-6
t6165,4.2013223941878385e-6
t6166,4.0439913450510685e-6
t6167,3.1296546326435744e-6
t6168,2.3292227261325117e-6
t6169,2.0405523586969884e-6
t6170,1.8197429510078986e-6
t6171,1.6495330597275113e-6
t6172,1.6389736987312624e-6
t6173,1.6682752228334352e-6
t6174,1.8053901003609421e-6
t6175,1.98445935800444e-6
t6176,2.0877914351199484e-6
t6177,1.582423197181416e-6
t6178,1.4304770925635702e-6
t6179,1.4454584219147634e-6
t6180,1.3754927373577842e-6
t6181,1.1590635031292927e-6
t6182,1.0842262982697269e-6
t6183,1.190527220993992e-6
t6184,1.2886587472200433e-6
t6185,1.3370433631766751e-6
t6186,1.8927835713492591e-6
t6187,1.4311180257119551e-6
t6188,1.4801235693805957e-6
t6189,1.4707524503101058e-6
t6190,1.3987030402153878e-6
t6191,1.3902330517991474e-6
t6192,1.3538833319380425e-6
t6193,1.372397549982572e-6
t6194,1.3421311125995882e-6
t6195,1.3396517558343601e-6
t6196,1.2447134902806565e-6
t6197,1.2256650273634261e-6
t6198,1.2512486267958707e-6
t6199,1.4619809575565784e-6
t6200,1.0876157105882597e-6
t6201,9.616037570519104e-7
t6202,9.795195587394065e-7
t6203,9.791920071657228e-7
t6204,1.0347688134834276e-6
t6205,1.074847223642267e-6
t6206,9.777952557483405e-7
t6207,9.822602637707374e-7
t6208,1.0651572668516128e-6
t6209,1.2042334037579058e-6
t6210,1.8505277782963735e-6
t6211,1.6109644275686174e-6
t6212,1.6270228697620756e-6
t6213,1.5674924119706315e-6
t6214,1.4067481640251196e-6
t6215,1.3885793250952813e-6
t6216,1.3523707031231384e-6
t6217,1.239541322590673e-6
t6218,1.1917536117310501e-6
t6219,1.2536652856522695e-6
t6220,1.263281627165195e-6
t6221,1.3951117233736803e-6
t6222,1.4789422715537345e-6
t6223,2.2492848077919418e-6
t6224,1.5901532612915418e-6
t6225,1.537139169350659e-6
t6226,1.524189160147184e-6
t6227,1.5642948193893376e-6
t6228,1.5755243361852764e-6
t6229,1.5862233766349688e-6
t6230,1.6176560632390087e-6
t6231,1.5752422443717595e-6
t6232,1.6147551535429363e-6
t6233,2.071726889304783e-6
t6234,3.5904972541344374e-6
t6235,3.525336307754966e-6
t6236,3.548160076351216e-6
t6237,3.4947101407674416e-6
t6238,3.068669832877265e-6
t6239,2.478643378933418e-6
t6240,2.1208796926662574e-6
t6241,1.801917219014739e-6
t6242,1.6533181337263438e-6
t6243,1.6444128467915035e-6
t6244,1.5507203168116033e-6
t6245,1.564748693391988e-6
t6246,1.709664299454746e-6
t6247,1.9419744685291118e-6
t6248,2.359614277716526e-6
t6249,1.5717887037855656e-6
t6250,1.5987041122919195e-6
t6251,1.5630419255406428e-6
t6252,1.652749437126245e-6
t6253,1.6521599068982817e-6
t6254,1.6795451951976066e-6
t6255,1.6431849852537961e-6
t6256,1.491443382340383e-6
t6257,1.6615167381504265e-6
t6258,1.6841139980774483e-6
t6259,1.6795882576102733e-6
t6260,1.7757012739436011e-6
t6261,1.5708456359251566e-6
t6262,1.3692318171586197e-6
t6263,1.1460892047877372e-6
t6264,1.0624614804225771e-6
t6265,1.0380094851002098e-6
t6266,1.0221037357012808e-6
t6267,1.0076484743954223e-6
t6268,9.949175507269287e-7
t6269,1.0731970597783843e-6
t6270,1.115792338761497e-6
t6271,1.151937072854857e-6
t6272,1.2474420727364012e-6
t6273,1.3615943269521791e-6
t6274,1.385463338343075e-6
t6275,1.4207766072999716e-6
t6276,1.284688616546713e-6
t6277,1.2934291503551184e-6
t6278,1.2557040201098416e-6
t6279,1.310208171484161e-6
t6280,1.3729516537859266e-6
t6281,1.6042768133947412e-6
t6282,3.092360334360524e-6
t6283,2.5956324483579287e-6
t6284,2.5796946191373643e-6
t6285,2.4335080123489305e-6
t6286,2.2553144102494027e-6
t6287,2.0082980378152106e-6
t6288,1.785469764005456e-6
t6289,1.5851933592350042e-6
t6290,1.2571320844517904e-6
t6291,9.765219575335048e-7
t6292,9.668548932112635e-7
t6293,9.773188544631904e-7
t6294,1.0120898636948478e-6
t6295,1.4631418228556211e-6
t6296,1.1131331830381918e-6
t6297,9.893297411825079e-7
t6298,1.0053648853469944e-6
t6299,1.0482125691867715e-6
t6300,1.155453927711069e-6
t6301,1.1293396833638284e-6
t6302,1.2697512974096518e-6
t6303,1.3627946006889597e-6
t6304,1.3862101076917086e-6
t6305,1.8724029477410169e-6
t6306,2.0893701769820242e-6
t6307,1.946575327764657e-6
t6308,1.8809274586606985e-6
t6309,1.8065528746175604e-6
t6310,1.7014335800602543e-6
t6311,1.6160437044977943e-6
t6312,1.5494332644708916e-6
t6313,1.444000103820934e-6
t6314,1.3665481440135444e-6
t6315,1.269626254906263e-6
t6316,1.298582591113566e-6
t6317,1.2856596924007664e-6
t6318,1.5106295440821133e-6
t6319,1.9957997682267834e-6
t6320,2.2395148555065288e-6
t6321,1.377790346231536e-6
t6322,1.3244046260013131e-6
t6323,1.328696707613099e-6
t6324,1.331518579798314e-6
t6325,1.3572983505267089e-6
t6326,1.1901498503841117e-6
t6327,1.149776875900391e-6
t6328,1.1546683417311885e-6
t6329,1.2370824845473956e-6
t6330,1.893125909218009e-6
t6331,1.692610166550684e-6
t6332,1.648405677765532e-6
t6333,1.5983823559363935e-6
t6334,1.529811505527809e-6
t6335,1.419610471600851e-6
t6336,1.3532382146823796e-6
t6337,1.2906508450018477e-6
t6338,1.258003009813867e-6
t6339,1.2571027940922965e-6
t6340,1.1880511445843275e-6
t6341,1.2602832009675732e-6
t6342,1.42334782183815e-6
t6343,1.7044280038527512e-6
t6344,1.7657104743872895e-6
t6345,1.4418096624205726e-6
t6346,1.4436351424944051e-6
t6347,1.4927749919079678e-6
t6348,1.4913391937989077e-6
t6349,1.4613738718179557e-6
t6350,1.4602767078734313e-6
t6351,1.4422347675686136e-6
t6352,1.5236517971205504e-6
t6353,2.0216162393796033e-6
t6354,2.4610299940262428e-6
t6355,1.799497389468574e-6
t6356,1.7124553514838752e-6
t6357,1.6650524686907887e-6
t6358,1.5019667354170887e-6
t6359,1.292444271915576e-6
t6360,1.0376970049475169e-6
