Resource,NENGREST_Fusion,Total
Zone,1,0
t8063,552007.5205670951,552007.5205670951
t8064,553453.7867099761,553453.7867099761
t8065,554958.1879515967,554958.1879515967
t8066,556462.5897434048,556462.5897434048
t8067,557966.9919398952,557966.9919398952
t8068,559471.3946652861,559471.3946652861
t8069,560975.7976017668,560975.7976017668
t8070,561111.3631853898,561111.3631853898
t8071,558872.3909303445,558872.3909303445
t8072,556633.418520212,556633.418520212
t8073,554394.4493306848,554394.4493306848
t8074,555210.6840800632,555210.6840800632
t8075,556715.0972076602,556715.0972076602
t8076,558219.5103814371,558219.5103814371
t8077,559723.923352488,559723.923352488
t8078,561228.3290080392,561228.3290080392
t8079,562732.7341398873,562732.7341398873
t8080,560493.7604975407,560493.7604975407
t8081,558254.7797144774,558254.7797144774
t8082,556015.7966841034,556015.7966841034
t8083,553776.8131657913,553776.8131657913
t8084,551537.8295368198,551537.8295368198
t8085,549298.8464010627,549298.8464010627
t8086,547059.8636113027,547059.8636113027
t8087,544820.8813065325,544820.8813065325
t8088,542581.8994700632,542581.8994700632
t8089,540342.9187222783,540342.9187222783
t8090,538103.9381815459,538103.9381815459
t8091,535864.9582841998,535864.9582841998
t8092,533625.978734425,533625.978734425
t8093,531386.9994403011,531386.9994403011
t8094,529148.0204528299,529148.0204528299
t8095,526909.0404166582,526909.0404166582
t8096,524670.0608373113,524670.0608373113
t8097,522431.08153330925,522431.08153330925
t8098,522055.40032604994,522055.40032604994
t8099,523559.7925325203,523559.7925325203
t8100,525064.1846093452,525064.1846093452
t8101,526568.577028334,526568.577028334
t8102,528072.9690784434,528072.9690784434
t8103,529577.3618869655,529577.3618869655
t8104,527338.3819270803,527338.3819270803
t8105,525099.400358506,525099.400358506
t8106,522860.41744192096,522860.41744192096
t8107,520621.4359424099,520621.4359424099
t8108,518382.4549493927,518382.4549493927
t8109,516143.47435639874,516143.47435639874
t8110,513904.49430945446,513904.49430945446
t8111,511665.51611132437,511665.51611132437
t8112,509426.5396903093,509426.5396903093
t8113,507187.5662883851,507187.5662883851
t8114,506535.5857819048,506535.5857819048
t8115,507466.8358068586,507466.8358068586
t8116,508971.25872799347,508971.25872799347
t8117,510475.68540215446,510475.68540215446
t8118,511980.11615142325,511980.11615142325
t8119,510497.8628603684,510497.8628603684
t8120,508258.98184461717,508258.98184461717
t8121,508874.24579745467,508874.24579745467
t8122,511520.3512963876,511520.3512963876
t8123,514166.4570410268,514166.4570410268
t8124,516812.5627217108,516812.5627217108
t8125,519458.6679246087,519458.6679246087
t8126,522104.7406733337,522104.7406733337
t8127,522719.9106024716,522719.9106024716
t8128,520480.94096524303,520480.94096524303
t8129,518241.96034099086,518241.96034099086
t8130,516002.97925516905,516002.97925516905
t8131,513763.99999038345,513763.99999038345
t8132,511525.02281167585,511525.02281167585
t8133,509286.04695197876,509286.04695197876
t8134,507047.07308132184,507047.07308132184
t8135,506275.9835067147,506275.9835067147
t8136,507780.3846941357,507780.3846941357
t8137,509284.78687188233,509284.78687188233
t8138,510789.1905045561,510789.1905045561
t8139,512293.5948897103,512293.5948897103
t8140,513797.9991589035,513797.9991589035
t8141,515302.4045781943,515302.4045781943
t8142,516806.81084628234,516806.81084628234
t8143,514567.8616176065,514567.8616176065
t8144,512328.91496257205,512328.91496257205
t8145,513833.3435582898,513833.3435582898
t8146,515337.78799835965,515337.78799835965
t8147,516842.23260977195,516842.23260977195
t8148,518346.67714062484,518346.67714062484
t8149,519851.1212294018,519851.1212294018
t8150,517612.2060940724,517612.2060940724
t8151,517415.2795988099,517415.2795988099
t8152,515176.30445394083,515176.30445394083
t8153,512937.3244807207,512937.3244807207
t8154,510698.34154688445,510698.34154688445
t8155,508459.3582578337,508459.3582578337
t8156,506220.3750495638,506220.3750495638
t8157,503981.39275701076,503981.39275701076
t8158,501742.410223298,501742.410223298
t8159,499503.4282773055,499503.4282773055
t8160,497264.4459160077,497264.4459160077
t8161,495025.4647630152,495025.4647630152
t8162,492786.4848106668,492786.4848106668
t8163,490547.5049782864,490547.5049782864
t8164,488308.5250358399,488308.5250358399
t8165,486069.545022306,486069.545022306
t8166,483830.56513696525,483830.56513696525
t8167,481591.584198205,481591.584198205
t8168,479352.60308614816,479352.60308614816
t8169,477113.6224014057,477113.6224014057
t8170,474874.6428363319,474874.6428363319
t8171,472646.1535293979,472646.1535293979
t8172,470951.4588663529,470951.4588663529
t8173,469063.7322697165,469063.7322697165
t8174,466824.75188026245,466824.75188026245
t8175,464585.77192525816,464585.77192525816
t8176,462346.7898342431,462346.7898342431
t8177,460107.80683032057,460107.80683032057
t8178,457868.82346604567,457868.82346604567
t8179,455629.8398662573,455629.8398662573
t8180,453390.8564906097,453390.8564906097
t8181,451151.8733613396,451151.8733613396
t8182,448912.89057555515,448912.89057555515
t8183,446673.9081006214,446673.9081006214
t8184,444434.9264370229,444434.9264370229
t8185,442195.9460256925,442195.9460256925
t8186,439956.9659273661,439956.9659273661
t8187,437717.9861796102,437717.9861796102
t8188,435479.00684509944,435479.00684509944
t8189,433240.0281221203,433240.0281221203
t8190,431001.05001964595,431001.05001964595
t8191,428762.07272748277,428762.07272748277
t8192,426523.0970953912,426523.0970953912
t8193,427693.03914278356,427693.03914278356
t8194,429197.436677278,429197.436677278
t8195,430701.8331469215,430701.8331469215
t8196,432206.2296115663,432206.2296115663
t8197,433710.6254888677,433710.6254888677
t8198,435215.03559178935,435215.03559178935
t8199,436719.4454954412,436719.4454954412
t8200,438223.8413321417,438223.8413321417
t8201,435984.8624135383,435984.8624135383
t8202,433745.8818616057,433745.8818616057
t8203,431506.8988188631,431506.8988188631
t8204,429267.9175575145,429267.9175575145
t8205,427028.93681966374,427028.93681966374
t8206,424789.95646443294,424789.95646443294
t8207,422550.97767119424,422550.97767119424
t8208,420312.0000802946,420312.0000802946
t8209,418073.0241447384,418073.0241447384
t8210,419073.2011384175,419073.2011384175
t8211,420577.59966076317,420577.59966076317
t8212,422081.99903292133,422081.99903292133
t8213,423586.3989036983,423586.3989036983
t8214,425090.7999640023,425090.7999640023
t8215,425187.3414310842,425187.3414310842
t8216,425375.72371331445,425375.72371331445
t8217,426880.1243255883,426880.1243255883
t8218,428384.53572121024,428384.53572121024
t8219,429888.9345514847,429888.9345514847
t8220,431393.3306989555,431393.3306989555
t8221,432897.72718024417,432897.72718024417
t8222,434402.12317576626,434402.12317576626
t8223,435906.52072299476,435906.52072299476
t8224,433892.511839731,433892.511839731
t8225,431653.52930984227,431653.52930984227
t8226,429414.54803084146,429414.54803084146
t8227,427175.56728356,427175.56728356
t8228,424936.58752177306,424936.58752177306
t8229,422697.6093031487,422697.6093031487
t8230,420458.6391026982,420458.6391026982
t8231,419049.66388139443,419049.66388139443
t8232,418857.09366182325,418857.09366182325
t8233,420361.4945505938,420361.4945505938
t8234,421865.90668256715,421865.90668256715
t8235,423370.3190207104,423370.3190207104
t8236,424874.7313820316,424874.7313820316
t8237,426379.1435796945,426379.1435796945
t8238,427883.5443713242,427883.5443713242
t8239,427914.4403603313,427914.4403603313
t8240,425675.4722398474,425675.4722398474
t8241,423436.502516562,423436.502516562
t8242,421197.5318107982,421197.5318107982
t8243,419511.4784629952,419511.4784629952
t8244,420713.6557213328,420713.6557213328
t8245,422012.99128347146,422012.99128347146
t8246,420761.15306015906,420761.15306015906
t8247,420695.5941620293,420695.5941620293
t8248,418456.61805898737,418456.61805898737
t8249,416217.6400361261,416217.6400361261
t8250,413978.6615756418,413978.6615756418
t8251,411739.68294984964,411739.68294984964
t8252,409500.70437281876,409500.70437281876
t8253,407261.7269647418,407261.7269647418
t8254,405022.75021202647,405022.75021202647
t8255,406410.1439294208,406410.1439294208
t8256,407914.53964265814,407914.53964265814
t8257,409418.9349907827,409418.9349907827
t8258,410897.9378407818,410897.9378407818
t8259,412402.334778434,412402.334778434
t8260,413906.73093836557,413906.73093836557
t8261,415102.1182029718,415102.1182029718
t8262,412863.1447747654,412863.1447747654
t8263,410624.16538289405,410624.16538289405
t8264,408385.1841802511,408385.1841802511
t8265,406146.2190241749,406146.2190241749
t8266,407900.17417015607,407900.17417015607
t8267,411001.7584177559,411001.7584177559
t8268,414103.34289308445,414103.34289308445
t8269,417204.92736799136,417204.92736799136
t8270,420306.5116885754,420306.5116885754
t8271,423138.5995781898,423138.5995781898
t8272,424892.5492013105,424892.5492013105
t8273,422653.579362396,422653.579362396
t8274,420414.5968538734,420414.5968538734
t8275,418175.61625323805,418175.61625323805
t8276,415936.63700174174,415936.63700174174
t8277,413697.6581875555,413697.6581875555
t8278,411458.68006747303,411458.68006747303
t8279,411104.4543196377,411104.4543196377
t8280,412608.8469955484,412608.8469955484
t8281,414113.2409270476,414113.2409270476
t8282,415617.6346208308,415617.6346208308
t8283,417122.02845260804,417122.02845260804
t8284,418626.42255868483,418626.42255868483
t8285,420130.8153596939,420130.8153596939
t8286,417891.8393071943,417891.8393071943
t8287,415652.8621339936,415652.8621339936
t8288,413413.8848971734,413413.8848971734
t8289,412356.0653516697,412356.0653516697
t8290,413860.4589989798,413860.4589989798
t8291,415364.85183352407,415364.85183352407
t8292,416869.24467524735,416869.24467524735
t8293,418373.637361594,418373.637361594
t8294,419878.0296319614,419878.0296319614
t8295,421382.4221993615,421382.4221993615
t8296,419143.4451022149,419143.4451022149
t8297,416904.46333819313,416904.46333819313
t8298,414665.48016567185,414665.48016567185
t8299,412426.49680925126,412426.49680925126
t8300,410187.5146956159,410187.5146956159
t8301,407948.53296081634,407948.53296081634
t8302,405709.55179975845,405709.55179975845
t8303,403470.571230685,403470.571230685
t8304,401231.59193538124,401231.59193538124
t8305,398992.6129928032,398992.6129928032
t8306,396753.63486941974,396753.63486941974
t8307,394514.6579377457,394514.6579377457
t8308,392377.77752757363,392377.77752757363
t8309,391888.16153294896,391888.16153294896
t8310,389827.09502501786,389827.09502501786
t8311,387588.1231334805,387588.1231334805
t8312,385349.1519990366,385349.1519990366
t8313,383110.1876526585,383110.1876526585
t8314,384614.59076545085,384614.59076545085
t8315,386119.006614812,386119.006614812
t8316,387623.42251939455,387623.42251939455
t8317,389127.8382292626,389127.8382292626
t8318,390632.25272340706,390632.25272340706
t8319,392136.6514430192,392136.6514430192
t8320,389897.67992103467,389897.67992103467
t8321,387658.7004087043,387658.7004087043
t8322,385419.7177239133,385419.7177239133
t8323,383180.7345577758,383180.7345577758
t8324,380941.7512564821,380941.7512564821
t8325,378702.7691428146,378702.7691428146
t8326,376463.78727017966,376463.78727017966
t8327,374224.8056434576,374224.8056434576
t8328,371985.8242620027,371985.8242620027
t8329,369746.8431155897,369746.8431155897
t8330,367507.86201601854,367507.86201601854
t8331,365268.88255964784,365268.88255964784
t8332,363029.9034307861,363029.9034307861
t8333,360790.9246121994,360790.9246121994
t8334,358551.94512399036,358551.94512399036
t8335,356312.9659583485,356312.9659583485
t8336,354073.9868472111,354073.9868472111
t8337,351835.01353555726,351835.01353555726
t8338,350636.21860913245,350636.21860913245
t8339,352556.6825439674,352556.6825439674
t8340,354477.1631766031,354477.1631766031
t8341,356397.64444548025,356397.64444548025
t8342,358318.12571273115,358318.12571273115
t8343,360238.60669165733,360238.60669165733
t8344,361992.5499037336,361992.5499037336
t8345,359753.57590118196,359753.57590118196
t8346,357514.5965357971,357514.5965357971
t8347,355275.6161998986,355275.6161998986
t8348,353036.63628819236,353036.63628819236
t8349,350797.6562791706,350797.6562791706
t8350,348558.6754941601,348558.6754941601
t8351,346319.695640164,346319.695640164
t8352,344080.7172365664,344080.7172365664
t8353,341841.73928628484,341841.73928628484
t8354,339602.76294935617,339602.76294935617
t8355,337363.7873930856,337363.7873930856
t8356,335124.8119018304,335124.8119018304
t8357,332885.83801293944,332885.83801293944
t8358,330646.86606865947,330646.86606865947
t8359,328407.8993904292,328407.8993904292
t8360,326603.45443921624,326603.45443921624
t8361,328791.9448344606,328791.9448344606
t8362,331918.6320250575,331918.6320250575
t8363,335045.3195808187,335045.3195808187
t8364,338172.0071243821,338172.0071243821
t8365,341298.6942748191,341298.6942748191
t8366,344425.3639690358,344425.3639690358
t8367,347095.9346191749,347095.9346191749
t8368,345773.65048473136,345773.65048473136
t8369,343534.6705429563,343534.6705429563
t8370,341295.68758850254,341295.68758850254
t8371,339056.7043477725,339056.7043477725
t8372,336817.7220046763,336817.7220046763
t8373,334578.7399077562,334578.7399077562
t8374,332339.7579928388,332339.7579928388
t8375,330100.7763140838,330100.7763140838
t8376,327861.7950157423,327861.7950157423
t8377,325622.8142152249,325622.8142152249
t8378,323383.83441525477,323383.83441525477
t8379,321144.8550967401,321144.8550967401
t8380,318905.87608600466,318905.87608600466
t8381,316666.89763670764,316666.89763670764
t8382,314427.9199850531,314427.9199850531
t8383,314180.57779847836,314180.57779847836
t8384,313575.08236914314,313575.08236914314
t8385,311336.1066830016,311336.1066830016
t8386,312840.5031832973,312840.5031832973
t8387,314344.8982957801,314344.8982957801
t8388,315849.3048426858,315849.3048426858
t8389,317353.71140002616,317353.71140002616
t8390,318858.1176814262,318858.1176814262
t8391,319779.0669429541,319779.0669429541
t8392,317540.09072535386,317540.09072535386
t8393,315301.1130209485,315301.1130209485
t8394,313062.1350536091,313062.1350536091
t8395,310823.1570327444,310823.1570327444
t8396,308584.1792803333,308584.1792803333
t8397,306345.2028104965,306345.2028104965
t8398,304106.2274745968,304106.2274745968
t8399,302916.79199291253,302916.79199291253
t8400,304421.1813122808,304421.1813122808
t8401,305925.5789881847,305925.5789881847
t8402,307429.97642227396,307429.97642227396
t8403,308934.3740867131,308934.3740867131
t8404,310438.77196198987,310438.77196198987
t8405,311943.1692582883,311943.1692582883
t8406,313447.5678573446,313447.5678573446
t8407,313020.21422291076,313020.21422291076
t8408,310781.24328131584,310781.24328131584
t8409,308542.2721810558,308542.2721810558
t8410,309267.27641663747,309267.27641663747
t8411,310771.6854325505,310771.6854325505
t8412,312276.0833296103,312276.0833296103
t8413,313780.4790621604,313780.4790621604
t8414,312677.5589480193,312677.5589480193
t8415,310438.5813794025,310438.5813794025
t8416,308199.6007370273,308199.6007370273
t8417,305960.61779995065,305960.61779995065
t8418,303721.63604119327,303721.63604119327
t8419,301482.6546219773,301482.6546219773
t8420,299243.67367317737,299243.67367317737
t8421,297004.693438325,297004.693438325
t8422,294765.7147559391,294765.7147559391
t8423,292526.73713847017,292526.73713847017
t8424,290287.7608374426,290287.7608374426
t8425,288048.786473638,288048.786473638
t8426,287760.5184525762,287760.5184525762
t8427,289204.4501218115,289204.4501218115
