Segment,1,2,3,4,Total
t2022,1.1264945677616394e-5,9.283925928238846e-6,1.2454890551713314e-5,2.8082637772891776e-5,1.1264945677616394e-5
t2023,1.1085427081087587e-5,9.513266359932508e-6,1.3018647519506472e-5,2.7851872945528598e-5,1.1085427081087587e-5
t2024,1.1134849091881492e-5,9.638026157022427e-6,1.3469231446644106e-5,2.7959912878955833e-5,1.1134849091881492e-5
t2025,1.1230199739535491e-5,9.685929090661212e-6,1.3633102276475444e-5,2.816070796354232e-5,1.1230199739535491e-5
t2026,1.1221526683086724e-5,9.681160169582317e-6,1.3484388735560775e-5,2.7974129581210644e-5,1.1221526683086724e-5
t2027,1.1200381870366023e-5,9.632704877225766e-6,1.3402122646456364e-5,2.722287273544144e-5,1.1200381870366023e-5
t2028,1.120748365762967e-5,9.629447117823802e-6,1.3380653658179932e-5,2.723686735640734e-5,1.120748365762967e-5
t2029,1.1153922493621635e-5,9.56405599951202e-6,1.2964003664041779e-5,2.683808459187179e-5,1.1153922493621635e-5
t2030,1.1200284910774324e-5,9.588203763946858e-6,1.3135789191811145e-5,2.7085157169627433e-5,1.1200284910774324e-5
t2031,1.116019844093652e-5,9.570817666934655e-6,1.3094729989450237e-5,2.702351186843383e-5,1.116019844093652e-5
t2032,1.1175723771876807e-5,9.58061479455322e-6,1.321373641871823e-5,2.7162805852006302e-5,1.1175723771876807e-5
t2033,1.1153501308129346e-5,9.600294421287161e-6,1.3353947010367137e-5,2.7227008748628238e-5,1.1153501308129346e-5
t2034,1.1112438401370061e-5,9.637331906869333e-6,1.3551216295690918e-5,2.7243385202165212e-5,1.1112438401370061e-5
t2035,1.1157023394142678e-5,9.716768907506677e-6,1.377048040820046e-5,2.7941568639681012e-5,1.1157023394142678e-5
t2036,1.0991472762280614e-5,9.730863705867359e-6,1.3686716235896061e-5,2.7393101067910873e-5,1.0991472762280614e-5
t2037,1.1016029097062927e-5,9.731679056942394e-6,1.3726694237924201e-5,2.749165658915918e-5,1.1016029097062927e-5
t2038,1.1114127924274032e-5,9.66099418927937e-6,1.3464913331146929e-5,2.756491412706303e-5,1.1114127924274032e-5
t2039,1.11417291016726e-5,9.551503262401818e-6,1.310023073131009e-5,2.7529046324349227e-5,1.11417291016726e-5
t2040,1.1246593519105166e-5,9.447939744501438e-6,1.2824832431351302e-5,2.7756637882694687e-5,1.1246593519105166e-5
t2041,1.1216734246487438e-5,9.31095778408667e-6,1.2371672617617787e-5,2.749065050285433e-5,1.1216734246487438e-5
t2042,1.1330975769970219e-5,9.282034547910597e-6,1.2351695380961207e-5,2.766383727077703e-5,1.1330975769970219e-5
t2043,1.1385377285194917e-5,9.277238790947205e-6,1.2375082936912596e-5,2.7788607814400165e-5,1.1385377285194917e-5
t2044,1.1420991336875847e-5,9.294556173520041e-6,1.242227635360388e-5,2.7888349411817433e-5,1.1420991336875847e-5
t2045,1.1392914892134688e-5,9.361502958120809e-6,1.2626970469627058e-5,2.798935987733837e-5,1.1392914892134688e-5
t2046,1.1114877864430507e-5,9.449413955284124e-6,1.2802216190715131e-5,2.7706831102020868e-5,1.1114877864430507e-5
t2047,1.1129621119184981e-5,9.645998135621415e-6,1.3520175785136294e-5,2.7730318680609673e-5,1.1129621119184981e-5
t2048,1.1041986068780477e-5,9.70104733043164e-6,1.3860071130505675e-5,2.7194143410102862e-5,1.1041986068780477e-5
t2049,1.1068353167414628e-5,9.70681062085731e-6,1.3825237421296091e-5,2.7214868641482457e-5,1.1068353167414628e-5
t2050,1.104813198315171e-5,9.638755944705818e-6,1.3330339337748845e-5,2.6812583636669077e-5,1.104813198315171e-5
t2051,1.1007796166767096e-5,9.603740003285241e-6,1.3116607710359468e-5,2.659092364827899e-5,1.1007796166767096e-5
t2052,1.1038506342373456e-5,9.607368681363402e-6,1.3145793791739137e-5,2.668043487038242e-5,1.1038506342373456e-5
t2053,1.1059393037128212e-5,9.596299341103416e-6,1.3109953847794928e-5,2.6730061068827316e-5,1.1059393037128212e-5
t2054,1.1058192006496279e-5,9.58064896555983e-6,1.3062602288491832e-5,2.6736029464452975e-5,1.1058192006496279e-5
t2055,1.108676767862163e-5,9.563888041884682e-6,1.3023895354824455e-5,2.6807626812822918e-5,1.108676767862163e-5
t2056,1.103202981502961e-5,9.559271409581307e-6,1.3092725465125066e-5,2.6843360898052112e-5,1.103202981502961e-5
t2057,1.1198762742324592e-5,9.622818925329223e-6,1.3413135344350209e-5,2.7569466213066453e-5,1.1198762742324592e-5
t2058,1.135235638781827e-5,9.672816806722336e-6,1.3629481834299508e-5,2.815436728899814e-5,1.135235638781827e-5
t2059,1.2008576141970243e-5,1.0432430639070254e-5,1.6038877770662668e-5,4.076288436224741e-5,1.2008576141970243e-5
t2060,1.1925593322031648e-5,1.0460935587859157e-5,1.6228347755526345e-5,4.0611465838183106e-5,1.1925593322031648e-5
t2061,1.1669741243315093e-5,1.0416972315494484e-5,1.5921792841899567e-5,4.023202406258533e-5,1.1669741243315093e-5
t2062,1.144742358033915e-5,1.0020341299919798e-5,1.4696688961694877e-5,3.315884259527219e-5,1.144742358033915e-5
t2063,1.1502215770732076e-5,9.852742253952932e-6,1.4036350658902486e-5,3.217443826427527e-5,1.1502215770732076e-5
t2064,1.1584691285486803e-5,9.76252942166531e-6,1.3611331551863066e-5,3.277198241068095e-5,1.1584691285486803e-5
t2065,1.1664255219915486e-5,9.642180924605572e-6,1.323674294208823e-5,3.2750996787498994e-5,1.1664255219915486e-5
t2066,1.1451677813501374e-5,9.516721079651449e-6,1.290465564336936e-5,3.255089371382579e-5,1.1451677813501374e-5
t2067,1.146387662190596e-5,9.444170301349569e-6,1.2733466663461942e-5,3.243295728693148e-5,1.146387662190596e-5
t2068,1.1453619443301891e-5,9.42896504732448e-6,1.2700009667224392e-5,3.24402518974843e-5,1.1453619443301891e-5
t2069,1.1448692699006498e-5,9.510895272288304e-6,1.2900338973224104e-5,3.259804011470528e-5,1.1448692699006498e-5
t2070,1.1446374032460693e-5,9.68819236660172e-6,1.335395387566093e-5,3.233506419336851e-5,1.1446374032460693e-5
t2071,1.1367554583417106e-5,1.0027059329761565e-5,1.4430413693885879e-5,3.543255472092746e-5,1.1367554583417106e-5
t2072,1.1129471200349169e-5,9.898966080287883e-6,1.4380103675497394e-5,3.0735665738995286e-5,1.1129471200349169e-5
t2073,1.1054514545412998e-5,9.65161663891726e-6,1.3353099125471009e-5,2.7752138391314428e-5,1.1054514545412998e-5
t2074,1.0990713631103487e-5,9.67976353744785e-6,1.354247839196511e-5,2.8046237518285214e-5,1.0990713631103487e-5
t2075,1.0910718728195287e-5,9.64910991698796e-6,1.3521513862172736e-5,2.7507816252436047e-5,1.0910718728195287e-5
t2076,1.0675474641028018e-5,9.607773037308295e-6,1.3211502080705195e-5,2.7212762356325515e-5,1.0675474641028018e-5
t2077,1.0685749051843726e-5,9.60419123507248e-6,1.3239830828600765e-5,2.720515276708762e-5,1.0685749051843726e-5
t2078,1.0718086157894485e-5,9.582558588136296e-6,1.3247468037996022e-5,2.6933770647580914e-5,1.0718086157894485e-5
t2079,1.0802611160174922e-5,9.575713286327939e-6,1.326818930418439e-5,2.708637707695163e-5,1.0802611160174922e-5
t2080,1.0882036342474029e-5,9.568566431522292e-6,1.3283728151618882e-5,2.7200236863362536e-5,1.0882036342474029e-5
t2081,1.0839310927216078e-5,9.549031184343542e-6,1.3136894339635688e-5,2.701899973500209e-5,1.0839310927216078e-5
t2082,1.075466047489395e-5,9.497637919864113e-6,1.3316239994127325e-5,2.5639584617777114e-5,1.075466047489395e-5
t2083,1.0739587492665734e-5,9.511480741377915e-6,1.3345229646319036e-5,2.573319736345133e-5,1.0739587492665734e-5
t2084,1.1324759673275407e-5,1.0155036676004326e-5,1.4994646157323893e-5,3.5032710890544625e-5,1.1324759673275407e-5
t2085,1.1394202402026312e-5,1.0142651108914959e-5,1.4924191873325122e-5,3.511477225908825e-5,1.1394202402026312e-5
t2086,1.1199258442755427e-5,1.0039538644360718e-5,1.4420135768073624e-5,3.4894396357683547e-5,1.1199258442755427e-5
t2087,1.1335016087430959e-5,9.931305951168582e-6,1.3944315997398753e-5,3.509160835555116e-5,1.1335016087430959e-5
t2088,1.145864502766043e-5,9.758992305487444e-6,1.3435805741265134e-5,3.515901538958108e-5,1.145864502766043e-5
t2089,1.1568648984294913e-5,9.604504325524145e-6,1.306770349875476e-5,3.517121721026985e-5,1.1568648984294913e-5
t2090,1.1719212000843947e-5,9.436681414917904e-6,1.2808409274761888e-5,3.5099812706158485e-5,1.1719212000843947e-5
t2091,1.155939804122897e-5,9.355531710143367e-6,1.2706807888099679e-5,3.507795853287152e-5,1.155939804122897e-5
t2092,1.1623167141607126e-5,9.327659339821024e-6,1.2683556990423651e-5,3.507687489980429e-5,1.1623167141607126e-5
t2093,1.1639220029628313e-5,9.435098772143085e-6,1.2821497587532238e-5,3.511557941978927e-5,1.1639220029628313e-5
t2094,1.1590229746394278e-5,9.71977326351454e-6,1.3339507612376116e-5,3.5233029663838714e-5,1.1590229746394278e-5
t2095,1.1032674241969336e-5,9.398096453899627e-6,1.2800441603312202e-5,2.595939612524737e-5,1.1032674241969336e-5
t2096,1.0822128706609829e-5,9.468234571536186e-6,1.312597306671838e-5,2.5694534507231954e-5,1.0822128706609829e-5
t2097,1.0966088328941481e-5,9.489632561382967e-6,1.3232445138489867e-5,2.5666295052023135e-5,1.0966088328941481e-5
t2098,1.087174978417452e-5,9.500956587672642e-6,1.3276619793496397e-5,2.5599778674627944e-5,1.087174978417452e-5
t2099,1.0776120493791456e-5,9.53039128267792e-6,1.341876840647476e-5,2.5612090036411413e-5,1.0776120493791456e-5
t2100,1.097466689030072e-5,9.649544993567353e-6,1.329509539143245e-5,2.7961638391273335e-5,1.097466689030072e-5
t2101,1.0738226596158952e-5,9.588857028602974e-6,1.289549969582876e-5,2.7457604673100163e-5,1.0738226596158952e-5
t2102,1.0749439639203108e-5,9.592240471705364e-6,1.2969732076898179e-5,2.7491581673315354e-5,1.0749439639203108e-5
t2103,1.0852861594633101e-5,9.604313342610007e-6,1.310652394560893e-5,2.7757113691271196e-5,1.0852861594633101e-5
t2104,1.1004883646786903e-5,9.612082365843333e-6,1.3183146389287037e-5,2.794332366585045e-5,1.1004883646786903e-5
t2105,1.0911147271173673e-5,9.521563488645475e-6,1.3416977320992081e-5,2.577826305068739e-5,1.0911147271173673e-5
t2106,1.093437024049179e-5,9.5350568387666e-6,1.3478896293693538e-5,2.578896848344341e-5,1.093437024049179e-5
t2107,1.1322962785637596e-5,9.973758343902935e-6,1.460885916358328e-5,3.209967410100489e-5,1.1322962785637596e-5
t2108,1.1785412193380114e-5,1.0604949267338794e-5,1.63029967297995e-5,4.622894317586712e-5,1.1785412193380114e-5
t2109,1.1979653622801022e-5,1.0727877113286265e-5,1.6034665893197166e-5,5.101286124609275e-5,1.1979653622801022e-5
t2110,1.1176635829187899e-5,9.918770595025665e-6,1.4332332910861534e-5,3.2015174123927155e-5,1.1176635829187899e-5
t2111,1.106989704618038e-5,9.786905593311036e-6,1.3284701158742232e-5,3.420814796602015e-5,1.106989704618038e-5
t2112,1.0814399984368892e-5,9.278144082875683e-6,1.2309828235198685e-5,2.7782745016348438e-5,1.0814399984368892e-5
t2113,1.095400973713867e-5,9.144291213645567e-6,1.2177638454083347e-5,2.804168427005634e-5,1.095400973713867e-5
t2114,1.07459405380411e-5,9.037228472846402e-6,1.1746142541060826e-5,2.5660152213446527e-5,1.07459405380411e-5
t2115,1.0841329457693489e-5,9.004530992004561e-6,1.1710341691770608e-5,2.5711780752413023e-5,1.0841329457693489e-5
t2116,1.0920129988818299e-5,8.888185156861332e-6,1.1958159377687944e-5,2.7923069589501052e-5,1.0920129988818299e-5
t2117,1.0802695852992744e-5,9.138702229504371e-6,1.1907548090785071e-5,2.5715085313658627e-5,1.0802695852992744e-5
t2118,1.0994661921135437e-5,9.340075331602064e-6,1.2537783729088486e-5,2.8128538159285837e-5,1.0994661921135437e-5
t2119,1.0929980670854234e-5,9.552750809290295e-6,1.321222584115529e-5,2.7859055374362856e-5,1.0929980670854234e-5
t2120,1.0940761598575462e-5,9.661861290457442e-6,1.3622708482477486e-5,2.7955922775801953e-5,1.0940761598575462e-5
t2121,1.0789383479187737e-5,9.577472108417754e-6,1.3237039556289746e-5,2.688629296966264e-5,1.0789383479187737e-5
t2122,1.0690540235865851e-5,9.543366523236803e-6,1.2948297256899702e-5,2.669333946648784e-5,1.0690540235865851e-5
t2123,1.052906463747185e-5,9.476032615518837e-6,1.2529588349666202e-5,2.6336552441499664e-5,1.052906463747185e-5
t2124,1.0557528057355305e-5,9.476406842948195e-6,1.2548043156664734e-5,2.6402394788060118e-5,1.0557528057355305e-5
t2125,1.0601850746017701e-5,9.46320268292632e-6,1.2532577225471112e-5,2.6485211008489535e-5,1.0601850746017701e-5
t2126,1.0471339047085499e-5,9.41627858266991e-6,1.2357054395644334e-5,2.6292011383586763e-5,1.0471339047085499e-5
t2127,1.0578362031210845e-5,9.412096590209544e-6,1.2403687386494538e-5,2.6455806192961595e-5,1.0578362031210845e-5
t2128,1.0829318751956874e-5,9.456908870313729e-6,1.2719925415553403e-5,2.6840654080962732e-5,1.0829318751956874e-5
t2129,1.1027462591891541e-5,9.519508717814e-6,1.2934538113582627e-5,2.7631475197330572e-5,1.1027462591891541e-5
t2130,1.0904025462375417e-5,9.458961616290534e-6,1.3194270435672477e-5,2.576934488097526e-5,1.0904025462375417e-5
t2131,1.117069072388302e-5,9.882301481744162e-6,1.4061223555163627e-5,3.275138598572609e-5,1.117069072388302e-5
t2132,1.1581425246312032e-5,1.0337723724320969e-5,1.5293530898717523e-5,4.199079022977349e-5,1.1581425246312032e-5
t2133,1.1604009243163471e-5,1.0337761431867423e-5,1.5281349645624314e-5,4.20150676333566e-5,1.1604009243163471e-5
t2134,1.1296330929203867e-5,9.840530973101213e-6,1.3959014111073471e-5,3.187317722728396e-5,1.1296330929203867e-5
t2135,1.1424188779824009e-5,9.753955144938015e-6,1.3600577674690505e-5,3.1778196538054324e-5,1.1424188779824009e-5
t2136,1.1220071726809589e-5,9.599538017426121e-6,1.3144799077836208e-5,3.21785130427669e-5,1.1220071726809589e-5
t2137,1.0918003123810973e-5,9.095981607941976e-6,1.1954245577785076e-5,2.623941089362946e-5,1.0918003123810973e-5
t2138,1.0967775364480722e-5,8.977660720041744e-6,1.1703240594391852e-5,2.5881918154962482e-5,1.0967775364480722e-5
t2139,1.1018550123516907e-5,8.913308921421776e-6,1.1633322938532278e-5,2.5914765096445518e-5,1.1018550123516907e-5
t2140,1.109958703795391e-5,8.915196327111037e-6,1.1625837529880026e-5,2.5933585520441516e-5,1.109958703795391e-5
t2141,1.0977636669881512e-5,8.917594224841319e-6,1.1628745563045933e-5,2.5898956937893592e-5,1.0977636669881512e-5
t2142,1.1037133977113266e-5,9.050116829204993e-6,1.1812219098257535e-5,2.5941633489435725e-5,1.1037133977113266e-5
t2143,1.0987066475192972e-5,9.153797228907265e-6,1.2095774760597198e-5,2.575201823261376e-5,1.0987066475192972e-5
t2144,1.098127631697775e-5,9.299488213150093e-6,1.2552863843143232e-5,2.58472061386845e-5,1.098127631697775e-5
t2145,1.0921085378270059e-5,9.399693067825516e-6,1.2961389685968022e-5,2.587320779061249e-5,1.0921085378270059e-5
t2146,1.083373200809033e-5,9.474056050568383e-6,1.270321254239716e-5,2.763139182089013e-5,1.083373200809033e-5
t2147,1.0791284430523961e-5,9.527890437372791e-6,1.2919624435600356e-5,2.765657237643505e-5,1.0791284430523961e-5
t2148,1.072663846517735e-5,9.4857698713316e-6,1.2860407805231818e-5,2.6974679221672368e-5,1.072663846517735e-5
t2149,1.0759426689484658e-5,9.48876187945436e-6,1.2900530981697745e-5,2.7053958209164846e-5,1.0759426689484658e-5
t2150,1.0820398695536482e-5,9.475493226370638e-6,1.289845252710338e-5,2.7161879252975152e-5,1.0820398695536482e-5
t2151,1.0710859439695386e-5,9.413262812586704e-6,1.2667222428328922e-5,2.696818438735232e-5,1.0710859439695386e-5
t2152,1.0798308181353779e-5,9.419835257851567e-6,1.2742532194831897e-5,2.7075757235235664e-5,1.0798308181353779e-5
t2153,1.0928697714070585e-5,9.444479331495655e-6,1.2839129571809486e-5,2.7173332121168595e-5,1.0928697714070585e-5
t2154,1.0888171392269719e-5,9.455269213651094e-6,1.3166926822372918e-5,2.6037038563726968e-5,1.0888171392269719e-5
t2155,1.1244109693003076e-5,9.699669395092174e-6,1.3733599359462498e-5,2.9618966102398693e-5,1.1244109693003076e-5
t2156,1.1351106297479977e-5,1.0045790096439863e-5,1.4534373350744663e-5,3.574849731377821e-5,1.1351106297479977e-5
t2157,1.1701902953802817e-5,1.034052714130372e-5,1.5253074620123661e-5,4.336364597124882e-5,1.1701902953802817e-5
t2158,1.1421741592468242e-5,9.988279459983502e-6,1.4248730515105514e-5,3.568573589804278e-5,1.1421741592468242e-5
t2159,1.1282223284700137e-5,9.721961427737345e-6,1.3468621530787815e-5,3.216323532849662e-5,1.1282223284700137e-5
t2160,1.1339464796397911e-5,9.545968116036013e-6,1.3040545957931267e-5,3.196610640812996e-5,1.1339464796397911e-5
t2161,1.1129959921355585e-5,9.394824534686523e-6,1.2709346397011875e-5,3.2197994270900946e-5,1.1129959921355585e-5
t2162,1.122427169150619e-5,9.293039812031653e-6,1.2535460983605442e-5,3.244873448980222e-5,1.122427169150619e-5
t2163,1.1303443688212e-5,9.268367922829922e-6,1.2524425234175967e-5,3.273044264134411e-5,1.1303443688212e-5
t2164,1.1405647952548114e-5,9.340697912868328e-6,1.2610423280238215e-5,3.321149480919726e-5,1.1405647952548114e-5
t2165,1.1440995029719764e-5,9.363564278529517e-6,1.2550598432908762e-5,3.209565854058604e-5,1.1440995029719764e-5
t2166,1.1301675955342654e-5,9.479748312296524e-6,1.2815364884678873e-5,3.37463716033826e-5,1.1301675955342654e-5
t2167,1.0795054092396561e-5,9.10337755256619e-6,1.1978779632012125e-5,2.581562554676596e-5,1.0795054092396561e-5
t2168,1.104678460575277e-5,9.30727895559682e-6,1.2408479699871966e-5,2.8046442599619504e-5,1.104678460575277e-5
t2169,1.0940222406448247e-5,9.40922462232019e-6,1.2674011714165678e-5,2.799581108086457e-5,1.0940222406448247e-5
t2170,1.0904810776460507e-5,9.447266273797963e-6,1.2727494121206669e-5,2.7854525966195888e-5,1.0904810776460507e-5
t2171,1.0702811459276384e-5,9.409324551874034e-6,1.2517568496334688e-5,2.7606130181065316e-5,1.0702811459276384e-5
t2172,1.0748046541618264e-5,9.422616181355679e-6,1.2571028951917968e-5,2.76567657286997e-5,1.0748046541618264e-5
t2173,1.0817062317990473e-5,9.441630807729744e-6,1.2652602679692932e-5,2.7750181005373288e-5,1.0817062317990473e-5
t2174,1.0925993284017816e-5,9.452107460684082e-6,1.2680540395156245e-5,2.7932950379826133e-5,1.0925993284017816e-5
t2175,1.1050608480683036e-5,9.450236605403099e-6,1.270037311118171e-5,2.8011670385909216e-5,1.1050608480683036e-5
t2176,1.0755735150500325e-5,9.383083833713207e-6,1.2872606564026159e-5,2.5970842621739944e-5,1.0755735150500325e-5
t2177,1.1211226457395098e-5,9.81904139911638e-6,1.385893670924906e-5,3.2349815412209066e-5,1.1211226457395098e-5
t2178,1.1234498079475175e-5,9.897996167905056e-6,1.4036531347788123e-5,3.330399663601508e-5,1.1234498079475175e-5
t2179,1.1260500722638481e-5,9.920432105538225e-6,1.4138987288382063e-5,3.323249667316007e-5,1.1260500722638481e-5
t2180,1.2113621675311631e-5,1.0815281139940405e-5,1.6473628299386063e-5,5.9916589647180685e-5,1.2113621675311631e-5
t2181,1.1020482999498854e-5,9.844728032722334e-6,1.3912189748965916e-5,3.203312492068657e-5,1.1020482999498854e-5
t2182,1.11563276167315e-5,9.770824019331811e-6,1.3605890329594698e-5,3.1983936736697916e-5,1.11563276167315e-5
t2183,1.1290938674467046e-5,9.66367854417442e-6,1.3269147622278101e-5,3.233794618549928e-5,1.1290938674467046e-5
t2184,1.1427945557717488e-5,9.527998101233462e-6,1.2971896741036367e-5,3.289099777736631e-5,1.1427945557717488e-5
t2185,1.1530924690283712e-5,9.395044362700361e-6,1.2623464693467978e-5,3.2433141487477875e-5,1.1530924690283712e-5
t2186,1.123216915546262e-5,9.136961051375426e-6,1.2107348016335964e-5,2.984168210603883e-5,1.123216915546262e-5
t2187,1.1056349677768043e-5,8.862619139174661e-6,1.1525764640675696e-5,2.60077728347806e-5,1.1056349677768043e-5
t2188,1.1105542516947939e-5,8.913608107517117e-6,1.1569197520030392e-5,2.607477703279242e-5,1.1105542516947939e-5
t2189,1.1149231277240292e-5,9.07437231105745e-6,1.1814841641611143e-5,2.6178484592655322e-5,1.1149231277240292e-5
t2190,1.1831428341823517e-5,9.972012505312688e-6,1.3971930337763623e-5,3.764974984730592e-5,1.1831428341823517e-5
t2191,1.1707751094601989e-5,1.0363017967257133e-5,1.5256393943955332e-5,4.3175953456561044e-5,1.1707751094601989e-5
t2192,1.0795982293196418e-5,9.531286086276294e-6,1.3470084466327165e-5,2.5768764921935462e-5,1.0795982293196418e-5
